container_id,container_sku,Type,container_size,container_condition,location_name,latitude,longitude,available_date,price_usd,owner_id,zip_code,last_inspection_date,,,,,,,,
1376,40HCASLOU,Standard Container,40HC,AS IS ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1377,40HCWWLOU,Standard Container,40HC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1378,40HCCWLOU,Standard Container,40HC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1379,40HCCLLOU,Standard Container,40HC,IICL,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1380,40HCBNLOU,Standard Container,40HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1381,45HCASLOU,Open Top Container,45HC,AS IS ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1382,45HCWWLOU,Standard Container,45HC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1383,45HCCWLOU,Standard Container,45HC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1384,45HCCLLOU,Standard Container,45HC,IICL,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1385,45HCBNLOU,Standard Container,45HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1386,53HCASLOU,Open Top Container,53HC,AS IS ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1387,53HCWWLOU,Standard Container,53HC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1388,53HCCWLOU,Standard Container,53HC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1389,53HCCLLOU,Standard Container,53HC,IICL,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1390,53HCBNLOU,Standard Container,53HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1391,20SDASLOU,Side Door Container,20DC,AS IS ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1392,20SDWWLOU,Side Door Container,20DC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1393,20SDCWLOU,Side Door Container,20DC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1394,20SDCLLOU,Side Door Container,20DC,IICL,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1395,20SDBNLOU,Side Door Container,20DC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1396,40HCSDASLOU,Side Door Container,40HC,AS IS ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1397,40HCSDWWLOU,Side Door Container,40HC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1398,40HCSDCWLOU,Side Door Container,40HC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1399,40HCSDCLLOU,Side Door Container,40HC,IICL,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1400,40HCSDBNLOU,Side Door Container,40HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1401,20DDASLOU,Double Door Container,20DC,AS IS ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1402,20DDWWLOU,Double Door Container,20DC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1403,20DDCWLOU,Double Door Container,20DC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1404,20DDCLLOU,Double Door Container,20DC,IICL,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1405,20DDBNLOU,Double Door Container,20DC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1406,40HCDDASLOU,Double Door Container,40HC,AS IS ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1407,40HCDDWWLOU,Double Door Container,40HC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1408,40HCDDCWLOU,Double Door Container,40HC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1409,40HCDDCLLOU,Double Door Container,40HC,IICL,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1410,40HCDDBNLOU,Double Door Container,40HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1411,20RFASLOU,Refrigerated Container,20DC,AS IS ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1412,20RFWWLOU,Refrigerated Container,20DC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1413,20RFCWLOU,Refrigerated Container,20DC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1414,20RFCLLOU,Refrigerated Container,20DC,IICL,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1415,20RFBNLOU,Refrigerated Container,20DC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1416,40HCRFASLOU,Refrigerated Container,40HC,AS IS ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1417,40HCRFWWLOU,Refrigerated Container,40HC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1418,40HCRFCWLOU,Refrigerated Container,40HC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1419,40HCRFCLLOU,Refrigerated Container,40HC,IICL,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1420,40HCRFBNLOU,Refrigerated Container,40HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1421,20OTASLOU,Open Top Container,20DC,AS IS ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1422,20OTWWLOU,Open Top Container,20DC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1423,20OTCWLOU,Open Top Container,20DC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1424,20OTCLLOU,Open Top Container,20DC,IICL,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1425,20OTBNLOU,Open Top Container,20DC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1426,40HCOTASLOU,Open Top Container,40HC,AS IS ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1427,40HCOTWWLOU,Open Top Container,40HC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1428,40HCOTCWLOU,Open Top Container,40HC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1429,40HCOTCLLOU,Open Top Container,40HC,IICL,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1430,40HCOTBNLOU,Open Top Container,40HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,1,GCE,40219,2025-05-30,,,,,,,,
1441,20DCASMEM,Standard Container,20DC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1442,20DCWWMEM,Standard Container,20DC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1443,20DCCWMEM,Standard Container,20DC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1444,20DCCLMEM,Standard Container,20DC,IICL,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1445,20DCBNMEM,Standard Container,20DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1446,20HCASMEM,Standard Container,20HC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1447,20HCWWMEM,Standard Container,20HC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1448,20HCCWMEM,Standard Container,20HC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1449,20HCCLMEM,Standard Container,20HC,IICL,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1450,20HCBNMEM,Standard Container,20HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1451,40DCASMEM,Standard Container,40DC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1452,40DCWWMEM,Standard Container,40DC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1453,40DCCWMEM,Standard Container,40DC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1454,40DCCLMEM,Standard Container,40DC,IICL,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1455,40DCBNMEM,Standard Container,40DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1456,40HCASMEM,Standard Container,40HC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1457,40HCWWMEM,Standard Container,40HC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1458,40HCCWMEM,Standard Container,40HC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1459,40HCCLMEM,Standard Container,40HC,IICL,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1460,40HCBNMEM,Standard Container,40HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1461,45HCASMEM,Open Top Container,45HC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1462,45HCWWMEM,Standard Container,45HC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1463,45HCCWMEM,Standard Container,45HC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1464,45HCCLMEM,Standard Container,45HC,IICL,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1465,45HCBNMEM,Standard Container,45HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1466,53HCASMEM,Open Top Container,53HC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1467,53HCWWMEM,Standard Container,53HC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1468,53HCCWMEM,Standard Container,53HC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1469,53HCCLMEM,Standard Container,53HC,IICL,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1470,53HCBNMEM,Standard Container,53HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1471,20SDASMEM,Side Door Container,20DC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1472,20SDWWMEM,Side Door Container,20DC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1473,20SDCWMEM',Side Door Container,20DC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1474,20SDCLMEM,Side Door Container,20DC,IICL,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1475,20SDBNMEM,Side Door Container,20DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1476,40HCSDASMEM,Side Door Container,40HC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1477,40HCSDWWMEM,Side Door Container,40HC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1478,40HCSDCWMEM,Side Door Container,40HC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1479,40HCSDCLMEM,Side Door Container,40HC,IICL,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1480,40HCSDBNMEM,Side Door Container,40HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1481,20DDASMEM,Double Door Container,20DC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1482,20DDWWMEM,Double Door Container,20DC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1483,20DDCWMEM,Double Door Container,20DC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1484,20DDCLMEM,Double Door Container,20DC,IICL,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1485,20DDBNMEM,Double Door Container,20DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1486,40HCDDASMEM,Double Door Container,40HC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1487,40HCDDWWMEM,Double Door Container,40HC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1488,40HCDDCWMEM,Double Door Container,40HC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1489,40HCDDCLMEM,Double Door Container,40HC,IICL,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1490,40HCDDBNMEM,Double Door Container,40HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1491,20RFASMEM,Refrigerated Container,20DC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1492,20RFWWMEM,Refrigerated Container,20DC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1493,20RFCWMEM,Refrigerated Container,20DC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1494,20RFCLMEM,Refrigerated Container,20DC,IICL,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1495,20RFBNMEM,Refrigerated Container,20DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1496,40HCRFASMEM,Refrigerated Container,40HC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1497,40HCRFWWMEM,Refrigerated Container,40HC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1498,40HCRFCWMEM,Refrigerated Container,40HC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1499,40HCRFCLMEM,Refrigerated Container,40HC,IICL,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1500,40HCRFBNMEM,Refrigerated Container,40HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1501,20OTASMEM,Open Top Container,20DC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1502,20OTWWMEM,Open Top Container,20DC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1503,20OTCWMEM,Open Top Container,20DC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1504,20OTCLMEM,Open Top Container,20DC,IICL,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1505,20OTBNMEM,Open Top Container,20DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1506,40HCOTASMEM,Open Top Container,40HC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1507,40HCOTWWMEM,Open Top Container,40HC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1508,40HCOTCWMEM,Open Top Container,40HC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1509,40HCOTCLMEM,Open Top Container,40HC,IICL,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1510,40HCOTBNMEM,Open Top Container,40HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,1,GCE,38109,2025-05-30,,,,,,,,
1521,20DCASMIA,Standard Container,20DC,AS IS ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1522,20DCWWMIA,Standard Container,20DC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1523,20DCCWMIA,Standard Container,20DC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1524,20DCCLMIA,Standard Container,20DC,IICL,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1525,20DCBNMIA,Standard Container,20DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1526,20HCASMIA,Standard Container,20HC,AS IS ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1527,20HCWWMIA,Standard Container,20HC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1528,20HCCWMIA,Standard Container,20HC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1529,20HCCLMIA,Standard Container,20HC,IICL,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1530,20HCBNMIA,Standard Container,20HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1531,40DCASMIA,Standard Container,40DC,AS IS ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1532,40DCWWMIA,Standard Container,40DC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1533,40DCCWMIA,Standard Container,40DC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1534,40DCCLMIA,Standard Container,40DC,IICL,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1535,40DCBNMIA,Standard Container,40DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1536,40HCASMIA,Standard Container,40HC,AS IS ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1537,40HCWWMIA,Standard Container,40HC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1538,40HCCWMIA,Standard Container,40HC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1539,40HCCLMIA,Standard Container,40HC,IICL,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1540,40HCBNMIA,Standard Container,40HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1541,45HCASMIA,Open Top Container,45HC,AS IS ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1542,45HCWWMIA,Standard Container,45HC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1543,45HCCWMIA,Standard Container,45HC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1544,45HCCLMIA,Standard Container,45HC,IICL,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1545,45HCBNMIA,Standard Container,45HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1546,53HCASMIA,Open Top Container,53HC,AS IS ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1547,53HCWWMIA,Standard Container,53HC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1548,53HCCWMIA,Standard Container,53HC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1549,53HCCLMIA,Standard Container,53HC,IICL,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1550,53HCBNMIA,Standard Container,53HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1551,20SDASMIA,Side Door Container,20DC,AS IS ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1552,20SDWWMIA,Side Door Container,20DC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1553,20SDCWMIA,Side Door Container,20DC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1554,20SDCLMIA,Side Door Container,20DC,IICL,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1555,20SDBNMIA,Side Door Container,20DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1556,40HCSDASMIA,Side Door Container,40HC,AS IS ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1557,40HCSDWWMIA,Side Door Container,40HC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1558,40HCSDCWMIA,Side Door Container,40HC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1559,40HCSDCLMIA,Side Door Container,40HC,IICL,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1560,40HCSDBNMIA,Side Door Container,40HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1561,20DDASMIA,Double Door Container,20DC,AS IS ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1562,20DDWWMIA,Double Door Container,20DC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1563,20DDCWMIA,Double Door Container,20DC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1564,20DDCLMIA,Double Door Container,20DC,IICL,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1565,20DDBNMIA,Double Door Container,20DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1566,40HCDDASMIA,Double Door Container,40HC,AS IS ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1567,40HCDDWWMIA,Double Door Container,40HC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1568,40HCDDCWMIA,Double Door Container,40HC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1569,40HCDDCLMIA,Double Door Container,40HC,IICL,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1570,40HCDDBNMIA,Double Door Container,40HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1571,20RFASMIA,Refrigerated Container,20DC,AS IS ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1572,20RFWWMIA,Refrigerated Container,20DC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1573,20RFCWMIA,Refrigerated Container,20DC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1574,20RFCLMIA,Refrigerated Container,20DC,IICL,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1575,20RFBNMIA,Refrigerated Container,20DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
1576,40HCRFASMIA,Refrigerated Container,40HC,AS IS ,Miami,25.912395,-80.393093,2025-05-30,1,GCE,33178,2025-05-30,,,,,,,,
