depot_name,container_type,container_condition,quantity,price,sku,latitude,longitude,address,city,state,postal_code,country
Houston Depot,20DC Brand New Refrigerated Container,Brand New,1,1,20RFBNHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,40HC AS-IS Refrigerated Container,AS IS ,1,1,40HCRFASHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,40HC Wind and Water Tight Refrigerated Container,Wind and Water Tight,1,1,40HCRFWWHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,40HC Cargoo Worthy Refrigerated Container,Cargo Worthy ,1,1,40HCRFCWHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,40HC IICL Refrigerated Container,IICL,1,1,40HCRFCLHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,40HC Brand New Refrigerated Container,Brand New,1,1,40HCRFBNHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,20DC AS-IS Open Top Container,AS IS ,1,1,20OTASHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,20DC Wind and Water Tight Open Top Container,Wind and Water Tight,1,1,20OTWWHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,20DC Cargo Worthy Open Top Container,Cargo Worthy ,1,1,20OTCWHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,20DC IICL Open Top Container,IICL,1,1,20OTCLHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,20DC Brand New Open Top Container,Brand New,1,1,20OTBNHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,40HC AS-IS Open Top Container,AS IS ,1,1,40HCOTASHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,40HC Wind and Water Tight Open Top Container,Wind and Water Tight,1,1,40HCOTWWHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,40HC Cargo Worthy Open Top Container,Cargo Worthy ,1,1,40HCOTCWHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,40HC IICL Open Top Container,IICL,1,1,40HCOTCLHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,40HC Brand New Open Top Container,Brand New,1,1,40HCOTBNHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,40HC AS IS Pallet Wide Container,AS IS ,1,1,40HCPWASHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,40HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,1,1,40HCPWWWHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,40HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,1,1,40HCPWCWHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,40HC IICL Pallet Wide Container,IICL,1,1,40HCPWCLHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,40HC Brand New Pallet Wide Container,Brand New,1,1,40HCPWBNHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,45HC AS IS Pallet Wide Container,AS IS ,1,1,45HCPWASHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,45HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,1,1,45HCPWWWHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,45HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,1,1,45HCPWCWHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,45HC IICL Pallet Wide Container,IICL,1,1,45HCPWCLHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Houston Depot,45HC Brand New Pallet Wide Container,Brand New,1,1,45HCPWBNHOU,29.7389,-95.2372,"Mayo Shell Road P.O. Box 72,500 ",Galena Park,TX,77547,USA
Indianapolis Depot,10DC Brand New Container,Brand New,1,1,10DCBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC AS-IS Container,AS IS ,1,1,20DCASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC Wind and Water Tight Container,Wind and Water Tight,1,1,20DCWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC Cargo Worthy Container,Cargo Worthy ,1,1,20DCCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC IICL Container,IICL,1,1,20DCCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC Brand New Container,Brand New,1,1,20DCBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20HC AS-IS Container,AS IS ,1,1,20HCASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20HC Wind and Water Tight Container,Wind and Water Tight,1,1,20HCWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20HC Cargo Worthy Container,Cargo Worthy ,1,1,20HCCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20HC IICL Container,IICL,1,1,20HCCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20HC Brand New Container,Brand New,1,1,20HCBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40DC AS-IS Container,AS IS ,1,1,40DCASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40DC Wind and Water Tight Container,Wind and Water Tight,1,1,40DCWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40DC Cargo Worthy Container,Cargo Worthy ,1,1,40DCCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40DC IICL Container,IICL,1,1,40DCCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40DC Brand New Container,Brand New,1,1,40DCBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC AS-IS Container,AS IS ,1,1,40HCASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Wind and Water Tight Container,Wind and Water Tight,1,1,40HCWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Cargo Worthy Container,Cargo Worthy ,1,1,40HCCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC IICL Container,IICL,1,1,40HCCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Brand New Container,Brand New,1,1,40HCBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,45HC AS-IS Open Top Container,AS IS ,1,1,45HCASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,45HC Wind and Water Tight Container,Wind and Water Tight,1,1,45HCWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,45HC Cargo Worthy Container,Cargo Worthy ,1,1,45HCCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,45HC IICL Container,IICL,1,1,45HCCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,45HC Brand New Container,Brand New,1,1,45HCBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,53HC AS-IS Open Top Container,AS IS ,1,1,53HCASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,53HC Wind and Water Tight Container,Wind and Water Tight,1,1,53HCWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,53HC Cargo Worthy Container,Cargo Worthy ,1,1,53HCCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,53HC IICL Container,IICL,1,1,53HCCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,53HC Brand New Container,Brand New,1,1,53HCBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC AS-IS Side Door Container,AS IS ,1,1,20SDASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC Wind and Water Tight  Side Door Container,Wind and Water Tight,1,1,20SDWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC Cargo Worthy Side Door Container,Cargo Worthy ,1,1,20SDCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC IICL Side Door Container,IICL,1,1,20SDCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC Brand New Side Door Container,Brand New,1,1,20SDBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC AS-IS Side Door Container,AS IS ,1,1,40HCSDASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Wind and Water Tight  Side Door Container,Wind and Water Tight,1,1,40HCSDWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Cargo Worthy Side Door Container,Cargo Worthy ,1,1,40HCSDCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC IICL Side Door Container,IICL,1,1,40HCSDCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Brand New Side Door Container,Brand New,1,1,40HCSDBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC AS-IS Double Door Container,AS IS ,1,1,20DDASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC Wind and Water Tight  Double Door Container,Wind and Water Tight,1,1,20DDWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC Cargo Worthy Double Door Container,Cargo Worthy ,1,1,20DDCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC IICL Double Door Container,IICL,1,1,20DDCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC Brand New Double Door Container,Brand New,1,1,20DDBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC AS-IS Double Door Container,AS IS ,1,1,40HCDDASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Wind and Water Tight  Double Door Container,Wind and Water Tight,1,1,40HCDDWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Cargo Worthy Double Door Container,Cargo Worthy ,1,1,40HCDDCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC IICL Double Door Container,IICL,1,1,40HCDDCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Brand New Double Door Container,Brand New,1,1,40HCDDBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC AS-IS Refrigerated Container,AS IS ,1,1,20RFASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC Wind and Water Tight Refrigerated Container,Wind and Water Tight,1,1,20RFWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC Cargo Worthy Refrigerated Container,Cargo Worthy ,1,1,20RFCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC IICL Refrigerated Container,IICL,1,1,20RFCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC Brand New Refrigerated Container,Brand New,1,1,20RFBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC AS-IS Refrigerated Container,AS IS ,1,1,40HCRFASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Wind and Water Tight Refrigerated Container,Wind and Water Tight,1,1,40HCRFWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Cargoo Worthy Refrigerated Container,Cargo Worthy ,1,1,40HCRFCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC IICL Refrigerated Container,IICL,1,1,40HCRFCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Brand New Refrigerated Container,Brand New,1,1,40HCRFBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC AS-IS Open Top Container,AS IS ,1,1,20OTASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC Wind and Water Tight Open Top Container,Wind and Water Tight,1,1,20OTWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC Cargo Worthy Open Top Container,Cargo Worthy ,1,1,20OTCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC IICL Open Top Container,IICL,1,1,20OTCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,20DC Brand New Open Top Container,Brand New,1,1,20OTBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC AS-IS Open Top Container,AS IS ,1,1,40HCOTASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Wind and Water Tight Open Top Container,Wind and Water Tight,1,1,40HCOTWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Cargo Worthy Open Top Container,Cargo Worthy ,1,1,40HCOTCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC IICL Open Top Container,IICL,1,1,40HCOTCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Brand New Open Top Container,Brand New,1,1,40HCOTBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC AS IS Pallet Wide Container,AS IS ,1,1,40HCPWASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,1,1,40HCPWWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,1,1,40HCPWCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC IICL Pallet Wide Container,IICL,1,1,40HCPWCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,40HC Brand New Pallet Wide Container,Brand New,1,1,40HCPWBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,45HC AS IS Pallet Wide Container,AS IS ,1,1,45HCPWASIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,45HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,1,1,45HCPWWWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,45HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,1,1,45HCPWCWIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,45HC IICL Pallet Wide Container,IICL,1,1,45HCPWCLIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Indianapolis Depot,45HC Brand New Pallet Wide Container,Brand New,1,1,45HCPWBNIND,39.7886,-86.1581,1420 W Troy Aves,Indianapolis,IN,46221,USA
Jacksonville Depot,10DC Brand New Container,Brand New,1,1,10DCBNJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20DC AS-IS Container,AS IS ,1,1,20DCASJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20DC Wind and Water Tight Container,Wind and Water Tight,1,1,20DCWWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20DC Cargo Worthy Container,Cargo Worthy ,1,1,20DCCWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20DC IICL Container,IICL,1,1,20DCCLJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20DC Brand New Container,Brand New,1,1,20DCBNJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20HC AS-IS Container,AS IS ,1,1,20HCASJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20HC Wind and Water Tight Container,Wind and Water Tight,1,1,20HCWWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20HC Cargo Worthy Container,Cargo Worthy ,1,1,20HCCWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20HC IICL Container,IICL,1,1,20HCCLJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20HC Brand New Container,Brand New,1,1,20HCBNJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,40DC AS-IS Container,AS IS ,1,1,40DCASJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,40DC Wind and Water Tight Container,Wind and Water Tight,1,1,40DCWWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,40DC Cargo Worthy Container,Cargo Worthy ,1,1,40DCCWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,40DC IICL Container,IICL,1,1,40DCCLJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,40DC Brand New Container,Brand New,1,1,40DCBNJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,40HC AS-IS Container,AS IS ,1,1,40HCASJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,40HC Wind and Water Tight Container,Wind and Water Tight,1,1,40HCWWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,40HC Cargo Worthy Container,Cargo Worthy ,1,1,40HCCWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,40HC IICL Container,IICL,1,1,40HCCLJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,40HC Brand New Container,Brand New,1,1,40HCBNJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,45HC AS-IS Open Top Container,AS IS ,1,1,45HCASJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,45HC Wind and Water Tight Container,Wind and Water Tight,1,1,45HCWWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,45HC Cargo Worthy Container,Cargo Worthy ,1,1,45HCCWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,45HC IICL Container,IICL,1,1,45HCCLJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,45HC Brand New Container,Brand New,1,1,45HCBNJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,53HC AS-IS Open Top Container,AS IS ,1,1,53HCASJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,53HC Wind and Water Tight Container,Wind and Water Tight,1,1,53HCWWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,53HC Cargo Worthy Container,Cargo Worthy ,1,1,53HCCWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,53HC IICL Container,IICL,1,1,53HCCLJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,53HC Brand New Container,Brand New,1,1,53HCBNJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20DC AS-IS Side Door Container,AS IS ,1,1,20SDASJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20DC Wind and Water Tight  Side Door Container,Wind and Water Tight,1,1,20SDWWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20DC Cargo Worthy Side Door Container,Cargo Worthy ,1,1,20SDCWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20DC IICL Side Door Container,IICL,1,1,20SDCLJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20DC Brand New Side Door Container,Brand New,1,1,20SDBNJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,40HC AS-IS Side Door Container,AS IS ,1,1,40HCSDASJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,40HC Wind and Water Tight  Side Door Container,Wind and Water Tight,1,1,40HCSDWWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,40HC Cargo Worthy Side Door Container,Cargo Worthy ,1,1,40HCSDCWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,40HC IICL Side Door Container,IICL,1,1,40HCSDCLJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,40HC Brand New Side Door Container,Brand New,1,1,40HCSDBNJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20DC AS-IS Double Door Container,AS IS ,1,1,20DDASJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20DC Wind and Water Tight  Double Door Container,Wind and Water Tight,1,1,20DDWWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20DC Cargo Worthy Double Door Container,Cargo Worthy ,1,1,20DDCWJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
Jacksonville Depot,20DC IICL Double Door Container,IICL,1,1,20DDCLJAC,30.3167,-81.65,"8831 Moncrief-Dinsmore Rd.,,Jacksonville FL 32219,United States",Jacksonville,FL,32219,USA
