container_id,container_type,condition,location_code,location_name,latitude,longitude,available_date,price_usd,owner_id,special_features,last_inspection_date
53HCASCHI,53HC AS-IS Open Top Container,AS IS ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
53HCWWCHI,53HC Wind and Water Tight Container,Wind and Water Tight,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
53HCCWCHI,53HC Cargo Worthy Container,Cargo Worthy ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
53HCCLCHI,53HC IICL Container,IICL,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
53HCBNCHI,53HC Brand New Container,Brand New,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20SDASCHI,20DC AS-IS Side Door Container,AS IS ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20SDWWCHI,20DC Wind and Water Tight  Side Door Container,Wind and Water Tight,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20SDCWCHI,20DC Cargo Worthy Side Door Container,Cargo Worthy ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20SDCLCHI,20DC IICL Side Door Container,IICL,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20SDBNCHI,20DC Brand New Side Door Container,Brand New,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCSDASCHI,40HC AS-IS Side Door Container,AS IS ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCSDWWCHI,40HC Wind and Water Tight  Side Door Container,Wind and Water Tight,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCSDCWCHI,40HC Cargo Worthy Side Door Container,Cargo Worthy ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCSDCLCHI,40HC IICL Side Door Container,IICL,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCSDBNCHI,40HC Brand New Side Door Container,Brand New,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20DDASCHI,20DC AS-IS Double Door Container,AS IS ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20DDWWCHI,20DC Wind and Water Tight  Double Door Container,Wind and Water Tight,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20DDCWCHI,20DC Cargo Worthy Double Door Container,Cargo Worthy ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20DDCLCHI,20DC IICL Double Door Container,IICL,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20DDBNCHI,20DC Brand New Double Door Container,Brand New,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCDDASCHI,40HC AS-IS Double Door Container,AS IS ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCDDWWCHI,40HC Wind and Water Tight  Double Door Container,Wind and Water Tight,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCDDCWCHI,40HC Cargo Worthy Double Door Container,Cargo Worthy ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCDDCLCHI,40HC IICL Double Door Container,IICL,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCDDBNCHI,40HC Brand New Double Door Container,Brand New,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20RFASCHI,20DC AS-IS Refrigerated Container,AS IS ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20RFWWCHI,20DC Wind and Water Tight Refrigerated Container,Wind and Water Tight,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20RFCWCHI,20DC Cargo Worthy Refrigerated Container,Cargo Worthy ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20RFCLCHI,20DC IICL Refrigerated Container,IICL,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20RFBNCHI,20DC Brand New Refrigerated Container,Brand New,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCRFASCHI,40HC AS-IS Refrigerated Container,AS IS ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCRFWWCHI,40HC Wind and Water Tight Refrigerated Container,Wind and Water Tight,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCRFCWCHI,40HC Cargoo Worthy Refrigerated Container,Cargo Worthy ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCRFCLCHI,40HC IICL Refrigerated Container,IICL,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCRFBNCHI,40HC Brand New Refrigerated Container,Brand New,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20OTASCHI,20DC AS-IS Open Top Container,AS IS ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20OTWWCHI,20DC Wind and Water Tight Open Top Container,Wind and Water Tight,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20OTCWCHI,20DC Cargo Worthy Open Top Container,Cargo Worthy ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20OTCLCHI,20DC IICL Open Top Container,IICL,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
20OTBNCHI,20DC Brand New Open Top Container,Brand New,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCOTASCHI,40HC AS-IS Open Top Container,AS IS ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCOTWWCHI,40HC Wind and Water Tight Open Top Container,Wind and Water Tight,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCOTCWCHI,40HC Cargo Worthy Open Top Container,Cargo Worthy ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCOTCLCHI,40HC IICL Open Top Container,IICL,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCOTBNCHI,40HC Brand New Open Top Container,Brand New,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCPWASCHI,40HC AS IS Pallet Wide Container,AS IS ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCPWWWCHI,40HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCPWCWCHI,40HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCPWCLCHI,40HC IICL Pallet Wide Container,IICL,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
40HCPWBNCHI,40HC Brand New Pallet Wide Container,Brand New,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
45HCPWASCHI,45HC AS IS Pallet Wide Container,AS IS ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
45HCPWWWCHI,45HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
45HCPWCWCHI,45HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
45HCPWCLCHI,45HC IICL Pallet Wide Container,IICL,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
45HCPWBNCHI,45HC Brand New Pallet Wide Container,Brand New,Chicago,Chicago,41.5252,-88.0834,2025-05-30,1,GCE,60436,2025-05-30
10DCBNCLE,10DC Brand New Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20DCASCLE,20DC AS-IS Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20DCWWCLE,20DC Wind and Water Tight Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20DCCWCLE,20DC Cargo Worthy Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20DCCLCLE,20DC IICL Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20DCBNCLE,20DC Brand New Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20HCASCLE,20HC AS-IS Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20HCWWCLE,20HC Wind and Water Tight Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20HCCWCLE,20HC Cargo Worthy Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20HCCLCLE,20HC IICL Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20HCBNCLE,20HC Brand New Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40DCASCLE,40DC AS-IS Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40DCWWCLE,40DC Wind and Water Tight Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40DCCWCLE,40DC Cargo Worthy Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40DCCLCLE,40DC IICL Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40DCBNCLE,40DC Brand New Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCASCLE,40HC AS-IS Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCWWCLE,40HC Wind and Water Tight Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCCWCLE,40HC Cargo Worthy Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCCLCLE,40HC IICL Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCBNCLE,40HC Brand New Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
45HCASCLE,45HC AS-IS Open Top Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
45HCWWCLE,45HC Wind and Water Tight Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
45HCCWCLE,45HC Cargo Worthy Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
45HCCLCLE,45HC IICL Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
45HCBNCLE,45HC Brand New Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
53HCASCLE,53HC AS-IS Open Top Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
53HCWWCLE,53HC Wind and Water Tight Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
53HCCWCLE,53HC Cargo Worthy Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
53HCCLCLE,53HC IICL Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
53HCBNCLE,53HC Brand New Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20SDASCLE,20DC AS-IS Side Door Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20SDWWCLE,20DC Wind and Water Tight  Side Door Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20SDCWCLE,20DC Cargo Worthy Side Door Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20SDCLCLE,20DC IICL Side Door Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20SDBNCLE,20DC Brand New Side Door Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCSDASCLE,40HC AS-IS Side Door Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCSDWWCLE,40HC Wind and Water Tight  Side Door Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCSDCWCLE,40HC Cargo Worthy Side Door Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCSDCLCLE,40HC IICL Side Door Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCSDBNCLE,40HC Brand New Side Door Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20DDASCLE,20DC AS-IS Double Door Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20DDWWCLE,20DC Wind and Water Tight  Double Door Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20DDCWCLE,20DC Cargo Worthy Double Door Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20DDCLCLE,20DC IICL Double Door Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20DDBNCLE,20DC Brand New Double Door Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCDDASCLE,40HC AS-IS Double Door Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCDDWWCLE,40HC Wind and Water Tight  Double Door Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCDDCWCLE,40HC Cargo Worthy Double Door Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCDDCLCLE,40HC IICL Double Door Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCDDBNCLE,40HC Brand New Double Door Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20RFASCLE,20DC AS-IS Refrigerated Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20RFWWCLE,20DC Wind and Water Tight Refrigerated Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20RFCWCLE,20DC Cargo Worthy Refrigerated Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20RFCLCLE,20DC IICL Refrigerated Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20RFBNCLE,20DC Brand New Refrigerated Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCRFASCLE,40HC AS-IS Refrigerated Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCRFWWCLE,40HC Wind and Water Tight Refrigerated Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCRFCWCLE,40HC Cargoo Worthy Refrigerated Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCRFCLCLE,40HC IICL Refrigerated Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCRFBNCLE,40HC Brand New Refrigerated Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20OTASCLE,20DC AS-IS Open Top Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20OTWWCLE,20DC Wind and Water Tight Open Top Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20OTCWCLE,20DC Cargo Worthy Open Top Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20OTCLCLE,20DC IICL Open Top Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
20OTBNCLE,20DC Brand New Open Top Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCOTASCLE,40HC AS-IS Open Top Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCOTWWCLE,40HC Wind and Water Tight Open Top Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCOTCWCLE,40HC Cargo Worthy Open Top Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCOTCLCLE,40HC IICL Open Top Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCOTBNCLE,40HC Brand New Open Top Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCPWASCLE,40HC AS IS Pallet Wide Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCPWWWCLE,40HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCPWCWCLE,40HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCPWCLCLE,40HC IICL Pallet Wide Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
40HCPWBNCLE,40HC Brand New Pallet Wide Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
45HCPWASCLE,45HC AS IS Pallet Wide Container,AS IS ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
45HCPWWWCLE,45HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
45HCPWCWCLE,45HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
45HCPWCLCLE,45HC IICL Pallet Wide Container,IICL,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
45HCPWBNCLE,45HC Brand New Pallet Wide Container,Brand New,Cleveland,Cleveland,41.4822,-81.6697,2025-05-30,1,GCE,29405,2025-05-30
10DCBNCOL,10DC Brand New Container,Brand New,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20DCASCOL,20DC AS-IS Container,AS IS ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20DCWWCOL,20DC Wind and Water Tight Container,Wind and Water Tight,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20DCCWCOL,20DC Cargo Worthy Container,Cargo Worthy ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20DCCLCOL,20DC IICL Container,IICL,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20DCBNCOL,20DC Brand New Container,Brand New,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20HCASCOL,20HC AS-IS Container,AS IS ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20HCWWCOL,20HC Wind and Water Tight Container,Wind and Water Tight,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20HCCWCOL,20HC Cargo Worthy Container,Cargo Worthy ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20HCCLCOL,20HC IICL Container,IICL,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20HCBNCOL,20HC Brand New Container,Brand New,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
40DCASCOL,40DC AS-IS Container,AS IS ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
40DCWWCOL,40DC Wind and Water Tight Container,Wind and Water Tight,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
40DCCWCOL,40DC Cargo Worthy Container,Cargo Worthy ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
40DCCLCOL,40DC IICL Container,IICL,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
40DCBNCOL,40DC Brand New Container,Brand New,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
40HCASCOL,40HC AS-IS Container,AS IS ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
40HCWWCOL,40HC Wind and Water Tight Container,Wind and Water Tight,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
40HCCWCOL,40HC Cargo Worthy Container,Cargo Worthy ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
40HCCLCOL,40HC IICL Container,IICL,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
40HCBNCOL,40HC Brand New Container,Brand New,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
45HCASCOL,45HC AS-IS Open Top Container,AS IS ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
45HCWWCOL,45HC Wind and Water Tight Container,Wind and Water Tight,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
45HCCWCOL,45HC Cargo Worthy Container,Cargo Worthy ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
45HCCLCOL,45HC IICL Container,IICL,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
45HCBNCOL,45HC Brand New Container,Brand New,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
53HCASCOL,53HC AS-IS Open Top Container,AS IS ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
53HCWWCOL,53HC Wind and Water Tight Container,Wind and Water Tight,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
53HCCWCOL,53HC Cargo Worthy Container,Cargo Worthy ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
53HCCLCOL,53HC IICL Container,IICL,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
53HCBNCOL,53HC Brand New Container,Brand New,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20SDASCOL,20DC AS-IS Side Door Container,AS IS ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20SDWWCOL,20DC Wind and Water Tight  Side Door Container,Wind and Water Tight,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20SDCWCOL,20DC Cargo Worthy Side Door Container,Cargo Worthy ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20SDCLCOL,20DC IICL Side Door Container,IICL,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20SDBNCOL,20DC Brand New Side Door Container,Brand New,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
40HCSDASCOL,40HC AS-IS Side Door Container,AS IS ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
40HCSDWWCOL,40HC Wind and Water Tight  Side Door Container,Wind and Water Tight,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
40HCSDCWCOL,40HC Cargo Worthy Side Door Container,Cargo Worthy ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
40HCSDCLCOL,40HC IICL Side Door Container,IICL,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
40HCSDBNCOL,40HC Brand New Side Door Container,Brand New,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20DDASCOL,20DC AS-IS Double Door Container,AS IS ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20DDWWCOL,20DC Wind and Water Tight  Double Door Container,Wind and Water Tight,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20DDCWCOL,20DC Cargo Worthy Double Door Container,Cargo Worthy ,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20DDCLCOL,20DC IICL Double Door Container,IICL,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
20DDBNCOL,20DC Brand New Double Door Container,Brand New,Columbus,Columbus,39.9622,-83.0006,2025-05-30,1,GCE,44135,2025-05-30
