container_id,container_sku,container_type,container_size,container_condition,location_name,latitude,longitude,available_date,price_usd,owner_id,zip_code,last_inspection_date
629,40HCOTCWMIN,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Minneapolis,45.021318,-93.242853,2025-05-30,9200,GCE,55418,2025-05-30
630,40HCOTBNMIN,40HC Brand New Open Top Container,40HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,13000,GCE,55418,2025-05-30
631,20DCWWMTL,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Montreal,45.6061,-73.4922,2025-05-30,1900,GCE,H1C1G2,2025-05-30
632,20DCCWMTL,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Montreal,45.6061,-73.4922,2025-05-30,2100,GCE,H1C1G2,2025-05-30
633,20DCCLMTL,20DC IICL Container,20DC,IICL,Montreal,45.6061,-73.4922,2025-05-30,2800,GCE,H1C1G2,2025-05-30
634,20DCBNMTL,20DC Brand New Container,20DC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,3200,GCE,H1C1G2,2025-05-30
635,20HCBNMTL,20HC Brand New Container,20HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,3800,GCE,H1C1G2,2025-05-30
636,40DCWWMTL,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Montreal,45.6061,-73.4922,2025-05-30,2200,GCE,H1C1G2,2025-05-30
637,40DCCWMTL,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Montreal,45.6061,-73.4922,2025-05-30,2300,GCE,H1C1G2,2025-05-30
638,40DCCLMTL,40DC IICL Container,40DC,IICL,Montreal,45.6061,-73.4922,2025-05-30,3600,GCE,H1C1G2,2025-05-30
639,40DCBNMTL,40DC Brand New Container,40DC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,4400,GCE,H1C1G2,2025-05-30
640,40HCWWMTL,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Montreal,45.6061,-73.4922,2025-05-30,2500,GCE,H1C1G2,2025-05-30
641,40HCCWMTL,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Montreal,45.6061,-73.4922,2025-05-30,2600,GCE,H1C1G2,2025-05-30
642,40HCCLMTL,40HC IICL Container,40HC,IICL,Montreal,45.6061,-73.4922,2025-05-30,3500,GCE,H1C1G2,2025-05-30
643,40HCBNMTL,40HC Brand New Container,40HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,4300,GCE,H1C1G2,2025-05-30
644,45HCBNMTL,45HC Brand New Container,45HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,11000,GCE,H1C1G2,2025-05-30
645,53HCBNMTL,53HC Brand New Container,53HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,18500,GCE,H1C1G2,2025-05-30
646,20SDBNMTL,20DC Brand New Side Door Container,20DC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,5200,GCE,H1C1G2,2025-05-30
647,40HCSDBNMTL,40HC Brand New Side Door Container,40HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,7000,GCE,H1C1G2,2025-05-30
648,20DDBNMTL,20DC Brand New Double Door Container,20DC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,4200,GCE,H1C1G2,2025-05-30
650,40HCDDBNMTL,40HC Brand New Double Door Container,40HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,4800,GCE,H1C1G2,2025-05-30
653,20RFBNMTL,20DC Brand New Refrigerated Container,20DC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,18500,GCE,H1C1G2,2025-05-30
654,40HCRFASMTL,40HC AS-IS Refrigerated Container,40HC,AS IS ,Montreal,45.6061,-73.4922,2025-05-30,4200,GCE,H1C1G2,2025-05-30
656,40HCRFBNMTL,40HC Brand New Refrigerated Container,40HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,25000,GCE,H1C1G2,2025-05-30
657,20OTCWMTL,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Montreal,45.6061,-73.4922,2025-05-30,6200,GCE,H1C1G2,2025-05-30
658,20OTBNMTL,20DC Brand New Open Top Container,20DC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,8500,GCE,H1C1G2,2025-05-30
659,40HCOTCWMTL,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Montreal,45.6061,-73.4922,2025-05-30,8000,GCE,H1C1G2,2025-05-30
660,40HCOTBNMTL,40HC Brand New Open Top Container,40HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,12000,GCE,H1C1G2,2025-05-30
661,20DCWWORL,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,New Orleans,30.02966,-89.9761,2025-05-30,2200,GCE,70126,2025-05-30
662,20DCCWORL,20DC Cargo Worthy Container,20DC,Cargo Worthy ,New Orleans,30.02966,-89.9761,2025-05-30,2400,GCE,70126,2025-05-30
663,20DCCLORL,20DC IICL Container,20DC,IICL,New Orleans,30.02966,-89.9761,2025-05-30,2800,GCE,70126,2025-05-30
664,20DCBNORL,20DC Brand New Container,20DC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,3400,GCE,70126,2025-05-30
665,20HCBNORL,20HC Brand New Container,20HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,4200,GCE,70126,2025-05-30
666,40DCWWORL,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,New Orleans,30.02966,-89.9761,2025-05-30,2200,GCE,70126,2025-05-30
667,40DCCWORL,40DC Cargo Worthy Container,40DC,Cargo Worthy ,New Orleans,30.02966,-89.9761,2025-05-30,2300,GCE,70126,2025-05-30
668,40DCCLORL,40DC IICL Container,40DC,IICL,New Orleans,30.02966,-89.9761,2025-05-30,3600,GCE,70126,2025-05-30
669,40DCBNORL,40DC Brand New Container,40DC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,4400,GCE,70126,2025-05-30
670,40HCWWORL,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,New Orleans,30.02966,-89.9761,2025-05-30,2500,GCE,70126,2025-05-30
671,40HCCWORL,40HC Cargo Worthy Container,40HC,Cargo Worthy ,New Orleans,30.02966,-89.9761,2025-05-30,2600,GCE,70126,2025-05-30
672,40HCCLORL,40HC IICL Container,40HC,IICL,New Orleans,30.02966,-89.9761,2025-05-30,3500,GCE,70126,2025-05-30
673,40HCBNORL,40HC Brand New Container,40HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,4300,GCE,70126,2025-05-30
674,45HCBNORL,45HC Brand New Container,45HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,11000,GCE,70126,2025-05-30
675,53HCBNORL,53HC Brand New Container,53HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,18500,GCE,70126,2025-05-30
676,20SDBNORL,20DC Brand New Side Door Container,20DC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,5200,GCE,70126,2025-05-30
677,40HCSDBNORL,40HC Brand New Side Door Container,40HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,7000,GCE,70126,2025-05-30
678,20DDBNORL,20DC Brand New Double Door Container,20DC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,4200,GCE,70126,2025-05-30
680,40HCDDBNORL,40HC Brand New Double Door Container,40HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,5200,GCE,70126,2025-05-30
683,20RFBNORL,20DC Brand New Refrigerated Container,20DC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,18500,GCE,70126,2025-05-30
684,40HCRFASORL,40HC AS-IS Refrigerated Container,40HC,AS IS ,New Orleans,30.02966,-89.9761,2025-05-30,4200,GCE,70126,2025-05-30
686,40HCRFBNORL,40HC Brand New Refrigerated Container,40HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,25000,GCE,70126,2025-05-30
687,20OTCWORL,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,New Orleans,30.02966,-89.9761,2025-05-30,6200,GCE,70126,2025-05-30
688,20OTBNORL,20DC Brand New Open Top Container,20DC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,8500,GCE,70126,2025-05-30
689,40HCOTCWORL,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,New Orleans,30.02966,-89.9761,2025-05-30,8800,GCE,70126,2025-05-30
690,40HCOTBNORL,40HC Brand New Open Top Container,40HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,13000,GCE,70126,2025-05-30
691,20DCWWNEW,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,New York,40.39188,-74.33059,2025-05-30,2000,GCE,8857,2025-05-30
692,20DCCWNEW,20DC Cargo Worthy Container,20DC,Cargo Worthy ,New York,40.39188,-74.33059,2025-05-30,2200,GCE,8857,2025-05-30
693,20DCCLNEW,20DC IICL Container,20DC,IICL,New York,40.39188,-74.33059,2025-05-30,2600,GCE,8857,2025-05-30
694,20DCBNNEW,20DC Brand New Container,20DC,Brand New,New York,40.39188,-74.33059,2025-05-30,3100,GCE,8857,2025-05-30
695,20HCBNNEW,20HC Brand New Container,20HC,Brand New,New York,40.39188,-74.33059,2025-05-30,4200,GCE,8857,2025-05-30
696,40DCWWNEW,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,New York,40.39188,-74.33059,2025-05-30,2200,GCE,8857,2025-05-30
697,40DCCWNEW,40DC Cargo Worthy Container,40DC,Cargo Worthy ,New York,40.39188,-74.33059,2025-05-30,2300,GCE,8857,2025-05-30
698,40DCCLNEW,40DC IICL Container,40DC,IICL,New York,40.39188,-74.33059,2025-05-30,3600,GCE,8857,2025-05-30
699,40DCBNNEW,40DC Brand New Container,40DC,Brand New,New York,40.39188,-74.33059,2025-05-30,4400,GCE,8857,2025-05-30
700,40HCWWNEW,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,New York,40.39188,-74.33059,2025-05-30,2500,GCE,8857,2025-05-30
701,40HCCWNEW,40HC Cargo Worthy Container,40HC,Cargo Worthy ,New York,40.39188,-74.33059,2025-05-30,2600,GCE,8857,2025-05-30
702,40HCCLNEW,40HC IICL Container,40HC,IICL,New York,40.39188,-74.33059,2025-05-30,3500,GCE,8857,2025-05-30
703,40HCBNNEW,40HC Brand New Container,40HC,Brand New,New York,40.39188,-74.33059,2025-05-30,4300,GCE,8857,2025-05-30
704,45HCBNNEW,45HC Brand New Container,45HC,Brand New,New York,40.39188,-74.33059,2025-05-30,11000,GCE,8857,2025-05-30
705,53HCBNNEW,53HC Brand New Container,53HC,Brand New,New York,40.39188,-74.33059,2025-05-30,18500,GCE,8857,2025-05-30
706,20SDBNNEW,20DC Brand New Side Door Container,20DC,Brand New,New York,40.39188,-74.33059,2025-05-30,5200,GCE,8857,2025-05-30
707,40HCSDBNNEW,40HC Brand New Side Door Container,40HC,Brand New,New York,40.39188,-74.33059,2025-05-30,6500,GCE,8857,2025-05-30
708,20DDBNNEW,20DC Brand New Double Door Container,20DC,Brand New,New York,40.39188,-74.33059,2025-05-30,4200,GCE,8857,2025-05-30
710,40HCDDBNNEW,40HC Brand New Double Door Container,40HC,Brand New,New York,40.39188,-74.33059,2025-05-30,4800,GCE,8857,2025-05-30
713,20RFBNNEW,20DC Brand New Refrigerated Container,20DC,Brand New,New York,40.39188,-74.33059,2025-05-30,18500,GCE,8857,2025-05-30
714,40HCRFASNEW,40HC AS-IS Refrigerated Container,40HC,AS IS ,New York,40.39188,-74.33059,2025-05-30,4200,GCE,8857,2025-05-30
716,40HCRFBNNEW,40HC Brand New Refrigerated Container,40HC,Brand New,New York,40.39188,-74.33059,2025-05-30,25000,GCE,8857,2025-05-30
717,20OTCWNEW,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,New York,40.39188,-74.33059,2025-05-30,6200,GCE,8857,2025-05-30
718,20OTBNNEW,20DC Brand New Open Top Container,20DC,Brand New,New York,40.39188,-74.33059,2025-05-30,8500,GCE,8857,2025-05-30
719,40HCOTCWNEW,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,New York,40.39188,-74.33059,2025-05-30,8000,GCE,8857,2025-05-30
720,40HCOTBNNEW,40HC Brand New Open Top Container,40HC,Brand New,New York,40.39188,-74.33059,2025-05-30,12000,GCE,8857,2025-05-30
721,20DCWWNOR,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Norfolk,36.70785,-76.37949,2025-05-30,2000,GCE,23323,2025-05-30
722,20DCCWNOR,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Norfolk,36.70785,-76.37949,2025-05-30,2200,GCE,23323,2025-05-30
723,20DCCLNOR,20DC IICL Container,20DC,IICL,Norfolk,36.70785,-76.37949,2025-05-30,2600,GCE,23323,2025-05-30
724,20DCBNNOR,20DC Brand New Container,20DC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,3100,GCE,23323,2025-05-30
725,20HCBNNOR,20HC Brand New Container,20HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,4200,GCE,23323,2025-05-30
726,40DCWWNOR,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Norfolk,36.70785,-76.37949,2025-05-30,2200,GCE,23323,2025-05-30
727,40DCCWNOR,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Norfolk,36.70785,-76.37949,2025-05-30,2300,GCE,23323,2025-05-30
728,40DCCLNOR,40DC IICL Container,40DC,IICL,Norfolk,36.70785,-76.37949,2025-05-30,3600,GCE,23323,2025-05-30
729,40DCBNNOR,40DC Brand New Container,40DC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,4400,GCE,23323,2025-05-30
730,40HCWWNOR,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Norfolk,36.70785,-76.37949,2025-05-30,2500,GCE,23323,2025-05-30
731,40HCCWNOR,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Norfolk,36.70785,-76.37949,2025-05-30,2600,GCE,23323,2025-05-30
732,40HCCLNOR,40HC IICL Container,40HC,IICL,Norfolk,36.70785,-76.37949,2025-05-30,3500,GCE,23323,2025-05-30
733,40HCBNNOR,40HC Brand New Container,40HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,4300,GCE,23323,2025-05-30
734,45HCBNNOR,45HC Brand New Container,45HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,11000,GCE,23323,2025-05-30
735,53HCBNNOR,53HC Brand New Container,53HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,18500,GCE,23323,2025-05-30
736,20SDBNNOR,20DC Brand New Side Door Container,20DC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,5200,GCE,23323,2025-05-30
737,40HCSDBNNOR,40HC Brand New Side Door Container,40HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,7000,GCE,23323,2025-05-30
738,20DDBNNOR,20DC Brand New Double Door Container,20DC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,4200,GCE,23323,2025-05-30
740,40HCDDBNNOR,40HC Brand New Double Door Container,40HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,5200,GCE,23323,2025-05-30
743,20RFBNNOR,20DC Brand New Refrigerated Container,20DC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,18500,GCE,23323,2025-05-30
744,40HCRFASNOR,40HC AS-IS Refrigerated Container,40HC,AS IS ,Norfolk,36.70785,-76.37949,2025-05-30,4200,GCE,23323,2025-05-30
746,40HCRFBNNOR,40HC Brand New Refrigerated Container,40HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,25000,GCE,23323,2025-05-30
747,20OTCWNOR,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Norfolk,36.70785,-76.37949,2025-05-30,6200,GCE,23323,2025-05-30
748,20OTBNNOR,20DC Brand New Open Top Container,20DC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,8500,GCE,23323,2025-05-30
749,40HCOTCWNOR,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Norfolk,36.70785,-76.37949,2025-05-30,8800,GCE,23323,2025-05-30
750,40HCOTBNNOR,40HC Brand New Open Top Container,40HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,13000,GCE,23323,2025-05-30
751,20DCWWOAK,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Oakland,38.005001,-121.805832,2025-05-30,2400,GCE,94607,2025-05-30
752,20DCCWOAK,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Oakland,38.005001,-121.805832,2025-05-30,2800,GCE,94607,2025-05-30
753,20DCCLOAK,20DC IICL Container,20DC,IICL,Oakland,38.005001,-121.805832,2025-05-30,3200,GCE,94607,2025-05-30
754,20DCBNOAK,20DC Brand New Container,20DC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,3800,GCE,94607,2025-05-30
755,20HCBNOAK,20HC Brand New Container,20HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,4200,GCE,94607,2025-05-30
756,40DCWWOAK,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Oakland,38.005001,-121.805832,2025-05-30,2500,GCE,94607,2025-05-30
757,40DCCWOAK,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Oakland,38.005001,-121.805832,2025-05-30,2800,GCE,94607,2025-05-30
758,40DCCLOAK,40DC IICL Container,40DC,IICL,Oakland,38.005001,-121.805832,2025-05-30,4000,GCE,94607,2025-05-30
759,40DCBNOAK,40DC Brand New Container,40DC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,4800,GCE,94607,2025-05-30
760,40HCWWOAK,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Oakland,38.005001,-121.805832,2025-05-30,2500,GCE,94607,2025-05-30
761,40HCCWOAK,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Oakland,38.005001,-121.805832,2025-05-30,2600,GCE,94607,2025-05-30
762,40HCCLOAK,40HC IICL Container,40HC,IICL,Oakland,38.005001,-121.805832,2025-05-30,3500,GCE,94607,2025-05-30
763,40HCBNOAK,40HC Brand New Container,40HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,4300,GCE,94607,2025-05-30
764,45HCBNOAK,45HC Brand New Container,45HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,11000,GCE,94607,2025-05-30
765,53HCBNOAK,53HC Brand New Container,53HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,18500,GCE,94607,2025-05-30
766,20SDBNOAK,20DC Brand New Side Door Container,20DC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,5200,GCE,94607,2025-05-30
767,40HCSDBNOAK,40HC Brand New Side Door Container,40HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,7000,GCE,94607,2025-05-30
768,20DDBNOAK,20DC Brand New Double Door Container,20DC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,4200,GCE,94607,2025-05-30
770,40HCDDBNOAK,40HC Brand New Double Door Container,40HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,5200,GCE,94607,2025-05-30
773,20RFBNOAK,20DC Brand New Refrigerated Container,20DC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,18500,GCE,94607,2025-05-30
774,40HCRFASOAK,40HC AS-IS Refrigerated Container,40HC,AS IS ,Oakland,38.005001,-121.805832,2025-05-30,4200,GCE,94607,2025-05-30
776,40HCRFBNOAK,40HC Brand New Refrigerated Container,40HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,25000,GCE,94607,2025-05-30
777,20OTCWOAK,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Oakland,38.005001,-121.805832,2025-05-30,6200,GCE,94607,2025-05-30
778,20OTBNOAK,20DC Brand New Open Top Container,20DC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,8500,GCE,94607,2025-05-30
779,40HCOTCWOAK,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Oakland,38.005001,-121.805832,2025-05-30,8800,GCE,94607,2025-05-30
780,40HCOTBNOAK,40HC Brand New Open Top Container,40HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,13000,GCE,94607,2025-05-30
781,20DCWWPOR,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Portland,45.523062,-122.676482,2025-05-30,2400,GCE,97203,2025-05-30
782,20DCCWPOR,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Portland,45.523062,-122.676482,2025-05-30,2800,GCE,97203,2025-05-30
783,20DCCLPOR,20DC IICL Container,20DC,IICL,Portland,45.523062,-122.676482,2025-05-30,3200,GCE,97203,2025-05-30
784,20DCBNPOR,20DC Brand New Container,20DC,Brand New,Portland,45.523062,-122.676482,2025-05-30,3800,GCE,97203,2025-05-30
785,20HCBNPOR,20HC Brand New Container,20HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,4200,GCE,97203,2025-05-30
786,40DCWWPOR,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Portland,45.523062,-122.676482,2025-05-30,2500,GCE,97203,2025-05-30
787,40DCCWPOR,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Portland,45.523062,-122.676482,2025-05-30,2800,GCE,97203,2025-05-30
788,40DCCLPOR,40DC IICL Container,40DC,IICL,Portland,45.523062,-122.676482,2025-05-30,4000,GCE,97203,2025-05-30
789,40DCBNPOR,40DC Brand New Container,40DC,Brand New,Portland,45.523062,-122.676482,2025-05-30,4800,GCE,97203,2025-05-30
790,40HCWWPOR,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Portland,45.523062,-122.676482,2025-05-30,2750,GCE,97203,2025-05-30
791,40HCCWPOR,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Portland,45.523062,-122.676482,2025-05-30,3000,GCE,97203,2025-05-30
792,40HCCLPOR,40HC IICL Container,40HC,IICL,Portland,45.523062,-122.676482,2025-05-30,3750,GCE,97203,2025-05-30
793,40HCBNPOR,40HC Brand New Container,40HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,4750,GCE,97203,2025-05-30
794,45HCBNPOR,45HC Brand New Container,45HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,11000,GCE,97203,2025-05-30
795,53HCBNPOR,53HC Brand New Container,53HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,18500,GCE,97203,2025-05-30
796,20SDBNPOR,20DC Brand New Side Door Container,20DC,Brand New,Portland,45.523062,-122.676482,2025-05-30,5200,GCE,97203,2025-05-30
797,40HCSDBNPOR,40HC Brand New Side Door Container,40HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,7000,GCE,97203,2025-05-30
798,20DDBNPOR,20DC Brand New Double Door Container,20DC,Brand New,Portland,45.523062,-122.676482,2025-05-30,4200,GCE,97203,2025-05-30
800,40HCDDBNPOR,40HC Brand New Double Door Container,40HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,5200,GCE,97203,2025-05-30
803,20RFBNPOR,20DC Brand New Refrigerated Container,20DC,Brand New,Portland,45.523062,-122.676482,2025-05-30,18500,GCE,97203,2025-05-30
804,40HCRFASPOR,40HC AS-IS Refrigerated Container,40HC,AS IS ,Portland,45.523062,-122.676482,2025-05-30,4200,GCE,97203,2025-05-30
806,40HCRFBNPOR,40HC Brand New Refrigerated Container,40HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,25000,GCE,97203,2025-05-30
807,20OTCWPOR,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Portland,45.523062,-122.676482,2025-05-30,7400,GCE,97203,2025-05-30
808,20OTBNPOR,20DC Brand New Open Top Container,20DC,Brand New,Portland,45.523062,-122.676482,2025-05-30,8500,GCE,97203,2025-05-30
809,40HCOTCWPOR,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Portland,45.523062,-122.676482,2025-05-30,9200,GCE,97203,2025-05-30
810,40HCOTBNPOR,40HC Brand New Open Top Container,40HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,13000,GCE,97203,2025-05-30
811,20DCWWSAS,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Saskatoon,52.217801,-106.669527,2025-05-30,2300,GCE,S7K3J7,2025-05-30
812,20DCCWSAS,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,2700,GCE,S7K3J7,2025-05-30
813,20DCCLSAS,20DC IICL Container,20DC,IICL,Saskatoon,52.217801,-106.669527,2025-05-30,3100,GCE,S7K3J7,2025-05-30
814,20DCBNSAS,20DC Brand New Container,20DC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,3600,GCE,S7K3J7,2025-05-30
815,20HCBNSAS,20HC Brand New Container,20HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,4400,GCE,S7K3J7,2025-05-30
816,40DCWWSAS,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Saskatoon,52.217801,-106.669527,2025-05-30,2500,GCE,S7K3J7,2025-05-30
817,40DCCWSAS,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,2800,GCE,S7K3J7,2025-05-30
818,40DCCLSAS,40DC IICL Container,40DC,IICL,Saskatoon,52.217801,-106.669527,2025-05-30,4000,GCE,S7K3J7,2025-05-30
819,40DCBNSAS,40DC Brand New Container,40DC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,4800,GCE,S7K3J7,2025-05-30
820,40HCWWSAS,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Saskatoon,52.217801,-106.669527,2025-05-30,2750,GCE,S7K3J7,2025-05-30
821,40HCCWSAS,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,3000,GCE,S7K3J7,2025-05-30
822,40HCCLSAS,40HC IICL Container,40HC,IICL,Saskatoon,52.217801,-106.669527,2025-05-30,3750,GCE,S7K3J7,2025-05-30
823,40HCBNSAS,40HC Brand New Container,40HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,4750,GCE,S7K3J7,2025-05-30
824,45HCBNSAS,45HC Brand New Container,45HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,11000,GCE,S7K3J7,2025-05-30
825,53HCBNSAS,53HC Brand New Container,53HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,18500,GCE,S7K3J7,2025-05-30
826,20SDBNSAS,20DC Brand New Side Door Container,20DC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,5200,GCE,S7K3J7,2025-05-30
827,40HCSDBNSAS,40HC Brand New Side Door Container,40HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,7500,GCE,S7K3J7,2025-05-30
828,20DDBNSAS,20DC Brand New Double Door Container,20DC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,4200,GCE,S7K3J7,2025-05-30
830,40HCDDBNSAS,40HC Brand New Double Door Container,40HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,5200,GCE,S7K3J7,2025-05-30
833,20RFBNSAS,20DC Brand New Refrigerated Container,20DC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,18500,GCE,S7K3J7,2025-05-30
834,40HCRFASSAS,40HC AS-IS Refrigerated Container,40HC,AS IS ,Saskatoon,52.217801,-106.669527,2025-05-30,4200,GCE,S7K3J7,2025-05-30
836,40HCRFBNSAS,40HC Brand New Refrigerated Container,40HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,25000,GCE,S7K3J7,2025-05-30
837,20OTCWSAS,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,7400,GCE,S7K3J7,2025-05-30
838,20OTBNSAS,20DC Brand New Open Top Container,20DC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,8500,GCE,S7K3J7,2025-05-30
