container_id,container_sku,container_type,container_size,container_condition,location_name,latitude,longitude,available_date,price_usd,owner_id,zip_code,last_inspection_date,,,,location_name,
337,40HCCLIND,40HC IICL Container,40HC,IICL,Indianapolis,39.6986,-86.148,2025-05-30,3750,GCE,46221,2025-05-30,,,,,
338,40HCBNIND,40HC Brand New Container,40HC,Brand New,Indianapolis,39.6986,-86.148,2025-05-30,4750,GCE,46221,2025-05-30,,,,,
339,45HCBNIND,45HC Brand New Container,45HC,Brand New,Indianapolis,39.6986,-86.148,2025-05-30,11000,GCE,46221,2025-05-30,,,,,
340,53HCBNIND,53HC Brand New Container,53HC,Brand New,Indianapolis,39.6986,-86.148,2025-05-30,18500,GCE,46221,2025-05-30,,,,,
341,20SDBNIND,20DC Brand New Side Door Container,20DC,Brand New,Indianapolis,39.6986,-86.148,2025-05-30,5200,GCE,46221,2025-05-30,,,,,
342,40HCSDBNIND,40HC Brand New Side Door Container,40HC,Brand New,Indianapolis,39.6986,-86.148,2025-05-30,7000,GCE,46221,2025-05-30,,,,,
343,20DDBNIND,20DC Brand New Double Door Container,20DC,Brand New,Indianapolis,39.6986,-86.148,2025-05-30,4200,GCE,46221,2025-05-30,,,,,
344,40HCDDBNIND,40HC Brand New Double Door Container,40HC,Brand New,Indianapolis,39.6986,-86.148,2025-05-30,5200,GCE,46221,2025-05-30,,,,,
345,40HCRFASIND,40HC AS-IS Refrigerated Container,40HC,AS IS ,Indianapolis,39.6986,-86.148,2025-05-30,4200,GCE,46221,2025-05-30,,,,,
346,40HCRFBNIND,40HC Brand New Refrigerated Container,40HC,Brand New,Indianapolis,39.6986,-86.148,2025-05-30,25000,GCE,46221,2025-05-30,,,,,
347,20OTCWIND,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Indianapolis,39.6986,-86.148,2025-05-30,7400,GCE,46221,2025-05-30,,,,,
348,20OTBNIND,20DC Brand New Open Top Container,20DC,Brand New,Indianapolis,39.6986,-86.148,2025-05-30,8500,GCE,46221,2025-05-30,,,,,
349,40HCOTCWIND,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Indianapolis,39.6986,-86.148,2025-05-30,9200,GCE,46221,2025-05-30,,,,,
350,40HCOTBNIND,40HC Brand New Open Top Container,40HC,Brand New,Indianapolis,39.6986,-86.148,2025-05-30,13000,GCE,46221,2025-05-30,,,,,
351,20DCWWJAC,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Jacksonville,30.41815,-81.81367,2025-05-30,2000,GCE,32219,2025-05-30,,,,,
352,20DCCWJAC,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Jacksonville,30.41815,-81.81367,2025-05-30,2200,GCE,32219,2025-05-30,,,,,
353,20DCCLJAC,20DC IICL Container,20DC,IICL,Jacksonville,30.41815,-81.81367,2025-05-30,2600,GCE,32219,2025-05-30,,,,,
354,20DCBNJAC,20DC Brand New Container,20DC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,3100,GCE,32219,2025-05-30,,,,,
355,20HCBNJAC,20HC Brand New Container,20HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,4200,GCE,32219,2025-05-30,,,,,
356,40DCWWJAC,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Jacksonville,30.41815,-81.81367,2025-05-30,2200,GCE,32219,2025-05-30,,,,,
357,40DCCWJAC,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Jacksonville,30.41815,-81.81367,2025-05-30,2300,GCE,32219,2025-05-30,,,,,
358,40DCCLJAC,40DC IICL Container,40DC,IICL,Jacksonville,30.41815,-81.81367,2025-05-30,3600,GCE,32219,2025-05-30,,,,,
359,40DCBNJAC,40DC Brand New Container,40DC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,4400,GCE,32219,2025-05-30,,,,,
360,40HCWWJAC,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Jacksonville,30.41815,-81.81367,2025-05-30,2500,GCE,32219,2025-05-30,,,,,
361,40HCCWJAC,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Jacksonville,30.41815,-81.81367,2025-05-30,2600,GCE,32219,2025-05-30,,,,,
362,40HCCLJAC,40HC IICL Container,40HC,IICL,Jacksonville,30.41815,-81.81367,2025-05-30,3500,GCE,32219,2025-05-30,,,,,
363,40HCBNJAC,40HC Brand New Container,40HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,4300,GCE,32219,2025-05-30,,,,,
364,45HCBNJAC,45HC Brand New Container,45HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,11000,GCE,32219,2025-05-30,,,,,
365,53HCBNJAC,53HC Brand New Container,53HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,18500,GCE,32219,2025-05-30,,,,,
366,20SDBNJAC,20DC Brand New Side Door Container,20DC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,5200,GCE,32219,2025-05-30,,,,,
367,40HCSDBNJAC,40HC Brand New Side Door Container,40HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,7000,GCE,32219,2025-05-30,,,,,
368,20DDBNJAC,20DC Brand New Double Door Container,20DC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,4200,GCE,32219,2025-05-30,,,,,
369,40HCDDBNJAC,40HC Brand New Double Door Container,40HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,5200,GCE,32219,2025-05-30,,,,,
370,40HCRFASJAC,40HC AS-IS Refrigerated Container,40HC,AS IS ,Jacksonville,30.41815,-81.81367,2025-05-30,4200,GCE,32219,2025-05-30,,,,,
371,40HCRFBNJAC,40HC Brand New Refrigerated Container,40HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,25000,GCE,32219,2025-05-30,,,,,
372,20OTCWJAC,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Jacksonville,30.41815,-81.81367,2025-05-30,6200,GCE,32219,2025-05-30,,,,,
373,20OTBNJAC,20DC Brand New Open Top Container,20DC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,8500,GCE,32219,2025-05-30,,,,,
374,40HCOTCWJAC,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Jacksonville,30.41815,-81.81367,2025-05-30,8800,GCE,32219,2025-05-30,,,,,
375,40HCOTBNJAC,40HC Brand New Open Top Container,40HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,13000,GCE,32219,2025-05-30,,,,,
376,20DCWWKAS,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Kansas,39.121016,-94.578331,2025-05-30,2000,GCE,66105,2025-05-30,,,,,
377,20DCCWKAS,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Kansas,39.121016,-94.578331,2025-05-30,2200,GCE,66105,2025-05-30,,,,,
378,20DCCLKAS,20DC IICL Container,20DC,IICL,Kansas,39.121016,-94.578331,2025-05-30,2650,GCE,66105,2025-05-30,,,,,
379,20DCBNKAS,20DC Brand New Container,20DC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,3200,GCE,66105,2025-05-30,,,,,
380,20HCBNKAS,20HC Brand New Container,20HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,4200,GCE,66105,2025-05-30,,,,,
381,40DCWWKAS,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Kansas,39.121016,-94.578331,2025-05-30,2500,GCE,66105,2025-05-30,,,,,
382,40DCCWKAS,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Kansas,39.121016,-94.578331,2025-05-30,2800,GCE,66105,2025-05-30,,,,,
383,40DCCLKAS,40DC IICL Container,40DC,IICL,Kansas,39.121016,-94.578331,2025-05-30,4000,GCE,66105,2025-05-30,,,,,
384,40DCBNKAS,40DC Brand New Container,40DC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,4800,GCE,66105,2025-05-30,,,,,
385,40HCWWKAS,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Kansas,39.121016,-94.578331,2025-05-30,2750,GCE,66105,2025-05-30,,,,,
386,40HCCWKAS,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Kansas,39.121016,-94.578331,2025-05-30,3000,GCE,66105,2025-05-30,,,,,
387,40HCCLKAS,40HC IICL Container,40HC,IICL,Kansas,39.121016,-94.578331,2025-05-30,3750,GCE,66105,2025-05-30,,,,,
388,40HCBNKAS,40HC Brand New Container,40HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,4750,GCE,66105,2025-05-30,,,,,
389,45HCBNKAS,45HC Brand New Container,45HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,2600,GCE,66105,2025-05-30,,,,,
390,53HCBNKAS,53HC Brand New Container,53HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,3500,GCE,66105,2025-05-30,,,,,
391,20SDBNKAS,20DC Brand New Side Door Container,20DC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,5200,GCE,66105,2025-05-30,,,,,
392,40HCSDBNKAS,40HC Brand New Side Door Container,40HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,7000,GCE,66105,2025-05-30,,,,,
393,20DDBNKAS,20DC Brand New Double Door Container,20DC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,4200,GCE,66105,2025-05-30,,,,,
394,40HCDDBNKAS,40HC Brand New Double Door Container,40HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,5200,GCE,66105,2025-05-30,,,,,
395,40HCRFASKAS,40HC AS-IS Refrigerated Container,40HC,AS IS ,Kansas,39.121016,-94.578331,2025-05-30,4200,GCE,66105,2025-05-30,,,,,
396,40HCRFBNKAS,40HC Brand New Refrigerated Container,40HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,25000,GCE,66105,2025-05-30,,,,,
397,20OTCWKAS,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Kansas,39.121016,-94.578331,2025-05-30,6200,GCE,66105,2025-05-30,,,,,
398,20OTBNKAS,20DC Brand New Open Top Container,20DC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,8500,GCE,66105,2025-05-30,,,,,
399,40HCOTCWKAS,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Kansas,39.121016,-94.578331,2025-05-30,8800,GCE,66105,2025-05-30,,,,,
400,40HCOTBNKAS,40HC Brand New Open Top Container,40HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,13000,GCE,66105,2025-05-30,,,,,
401,20DCWWLOS,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Los Angeles,33.780018,-118.2625711,2025-05-30,2000,GCE,90744,2025-05-30,,,,,
402,20DCCWLOS,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Los Angeles,33.780018,-118.2625711,2025-05-30,2200,GCE,90744,2025-05-30,,,,,
403,20DCCLLOS,20DC IICL Container,20DC,IICL,Los Angeles,33.780018,-118.2625711,2025-05-30,2650,GCE,90744,2025-05-30,,,,,
404,20DCBNLOS,20DC Brand New Container,20DC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,3200,GCE,90744,2025-05-30,,,,,
405,20HCBNLOS,20HC Brand New Container,20HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,3800,GCE,90744,2025-05-30,,,,,
406,40DCWWLOS,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Los Angeles,33.780018,-118.2625711,2025-05-30,2200,GCE,90744,2025-05-30,,,,,
407,40DCCWLOS,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Los Angeles,33.780018,-118.2625711,2025-05-30,2300,GCE,90744,2025-05-30,,,,,
408,40DCCLLOS,40DC IICL Container,40DC,IICL,Los Angeles,33.780018,-118.2625711,2025-05-30,3600,GCE,90744,2025-05-30,,,,,
409,40DCBNLOS,40DC Brand New Container,40DC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,4400,GCE,90744,2025-05-30,,,,,
410,40HCWWLOS,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Los Angeles,33.780018,-118.2625711,2025-05-30,2500,GCE,90744,2025-05-30,,,,,
411,40HCCWLOS,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Los Angeles,33.780018,-118.2625711,2025-05-30,2600,GCE,90744,2025-05-30,,,,,
412,40HCCLLOS,40HC IICL Container,40HC,IICL,Los Angeles,33.780018,-118.2625711,2025-05-30,3500,GCE,90744,2025-05-30,,,,,
413,40HCBNLOS,40HC Brand New Container,40HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,4300,GCE,90744,2025-05-30,,,,,
414,45HCBNLOS,45HC Brand New Container,45HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,11000,GCE,90744,2025-05-30,,,,,
415,53HCBNLOS,53HC Brand New Container,53HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,18500,GCE,90744,2025-05-30,,,,,
416,20SDBNLOS,20DC Brand New Side Door Container,20DC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,5200,GCE,90744,2025-05-30,,,,,
417,40HCSDBNLOS,40HC Brand New Side Door Container,40HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,6500,GCE,90744,2025-05-30,,,,,
418,20DDBNLOS,20DC Brand New Double Door Container,20DC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,4200,GCE,90744,2025-05-30,,,,,
419,40HCDDBNLOS,40HC Brand New Double Door Container,40HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,4800,GCE,90744,2025-05-30,,,,,
420,40HCRFASLOS,40HC AS-IS Refrigerated Container,40HC,AS IS ,Los Angeles,33.780018,-118.2625711,2025-05-30,4200,GCE,90744,2025-05-30,,,,,
421,40HCRFBNLOS,40HC Brand New Refrigerated Container,40HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,25000,GCE,90744,2025-05-30,,,,,
422,20OTCWLOS,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Los Angeles,33.780018,-118.2625711,2025-05-30,6200,GCE,90744,2025-05-30,,,,,
423,20OTBNLOS,20DC Brand New Open Top Container,20DC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,8500,GCE,90744,2025-05-30,,,,,
424,40HCOTCWLOS,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Los Angeles,33.780018,-118.2625711,2025-05-30,8000,GCE,90744,2025-05-30,,,,,
425,40HCOTBNCLOS,40HC Brand New Open Top Container,40HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,12000,GCE,90744,2025-05-30,,,,,
426,20DCWWLOU,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,2200,GCE,40219,2025-05-30,,,,,
427,20DCCWLOU,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,2400,GCE,40219,2025-05-30,,,,,
428,20DCCLLOU,20DC IICL Container,20DC,IICL,Louisville,38.14223,-85.674308,2025-05-30,2800,GCE,40219,2025-05-30,,,,,
429,20DCBNLOU,20DC Brand New Container,20DC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,3400,GCE,40219,2025-05-30,,,,,
430,20HCBNLOU,20HC Brand New Container,20HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,4200,GCE,40219,2025-05-30,,,,,
431,40DCWWLOU,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,2500,GCE,40219,2025-05-30,,,,,
432,40DCCWLOU,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,2800,GCE,40219,2025-05-30,,,,,
433,40DCCLLOU,40DC IICL Container,40DC,IICL,Louisville,38.14223,-85.674308,2025-05-30,4000,GCE,40219,2025-05-30,,,,,
434,40DCBNLOU,40DC Brand New Container,40DC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,4800,GCE,40219,2025-05-30,,,,,
435,40HCWWLOU,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,2750,GCE,40219,2025-05-30,,,,,
436,40HCCWLOU,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,3000,GCE,40219,2025-05-30,,,,,
437,40HCCLLOU,40HC IICL Container,40HC,IICL,Louisville,38.14223,-85.674308,2025-05-30,3750,GCE,40219,2025-05-30,,,,,
438,40HCBNLOU,40HC Brand New Container,40HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,4750,GCE,40219,2025-05-30,,,,,
439,45HCBNLOU,45HC Brand New Container,45HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,11000,GCE,40219,2025-05-30,,,,,
440,53HCBNLOU,53HC Brand New Container,53HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,18500,GCE,40219,2025-05-30,,,,,
441,20SDBNLOU,20DC Brand New Side Door Container,20DC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,5200,GCE,40219,2025-05-30,,,,,
442,40HCSDBNLOU,40HC Brand New Side Door Container,40HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,7000,GCE,40219,2025-05-30,,,,,
443,20DDBNLOU,20DC Brand New Double Door Container,20DC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,4200,GCE,40219,2025-05-30,,,,,
444,40HCDDBNLOU,40HC Brand New Double Door Container,40HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,5200,GCE,40219,2025-05-30,,,,,
445,40HCRFASLOU,40HC AS-IS Refrigerated Container,40HC,AS IS ,Louisville,38.14223,-85.674308,2025-05-30,4200,GCE,40219,2025-05-30,,,,,
446,40HCRFBNLOU,40HC Brand New Refrigerated Container,40HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,25000,GCE,40219,2025-05-30,,,,,
447,20OTCWLOU,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,6200,GCE,40219,2025-05-30,,,,,
448,20OTBNLOU,20DC Brand New Open Top Container,20DC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,8500,GCE,40219,2025-05-30,,,,,
449,40HCOTCWLOU,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,8800,GCE,40219,2025-05-30,,,,,
450,40HCOTBNLOU,40HC Brand New Open Top Container,40HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,13000,GCE,40219,2025-05-30,,,,,
451,20DCWWMEM,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,2100,GCE,38109,2025-05-30,,,,,
452,20DCCWMEM,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,2300,GCE,38109,2025-05-30,,,,,
453,20DCCLMEM,20DC IICL Container,20DC,IICL,Memphis,35.14953,-90.04898,2025-05-30,2700,GCE,38109,2025-05-30,,,,,
454,20DCBNMEM,20DC Brand New Container,20DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,3300,GCE,38109,2025-05-30,,,,,
455,20HCBNMEM,20HC Brand New Container,20HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,4200,GCE,38109,2025-05-30,,,,,
456,40DCWWMEM,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,2500,GCE,38109,2025-05-30,,,,,
457,40DCCWMEM,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,2800,GCE,38109,2025-05-30,,,,,
458,40DCCLMEM,40DC IICL Container,40DC,IICL,Memphis,35.14953,-90.04898,2025-05-30,4000,GCE,38109,2025-05-30,,,,,
459,40DCBNMEM,40DC Brand New Container,40DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,4800,GCE,38109,2025-05-30,,,,,
460,40HCWWMEM,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,2750,GCE,38109,2025-05-30,,,,,
461,40HCCWMEM,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,3000,GCE,38109,2025-05-30,,,,,
462,40HCCLMEM,40HC IICL Container,40HC,IICL,Memphis,35.14953,-90.04898,2025-05-30,3750,GCE,38109,2025-05-30,,,,,
463,40HCBNMEM,40HC Brand New Container,40HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,4750,GCE,38109,2025-05-30,,,,,
464,45HCBNMEM,45HC Brand New Container,45HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,11000,GCE,38109,2025-05-30,,,,,
465,53HCBNMEM,53HC Brand New Container,53HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,18500,GCE,38109,2025-05-30,,,,,
466,20SDBNMEM,20DC Brand New Side Door Container,20DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,5200,GCE,38109,2025-05-30,,,,,
467,40HCSDBNMEM,40HC Brand New Side Door Container,40HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,7000,GCE,38109,2025-05-30,,,,,
468,20DDBNMEM,20DC Brand New Double Door Container,20DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,4200,GCE,38109,2025-05-30,,,,,
469,40HCDDBNMEM,40HC Brand New Double Door Container,40HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,5200,GCE,38109,2025-05-30,,,,,
470,40HCRFASMEM,40HC AS-IS Refrigerated Container,40HC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,4200,GCE,38109,2025-05-30,,,,,
471,40HCRFBNMEM,40HC Brand New Refrigerated Container,40HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,25000,GCE,38109,2025-05-30,,,,,
472,20OTCWMEM,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,6200,GCE,38109,2025-05-30,,,,,
473,20OTBNMEM,20DC Brand New Open Top Container,20DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,8500,GCE,38109,2025-05-30,,,,,
474,40HCOTCWMEM,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,8800,GCE,38109,2025-05-30,,,,,
475,40HCOTBNMEM,40HC Brand New Open Top Container,40HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,13000,GCE,38109,2025-05-30,,,,,
476,20DCWWMIA,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,2000,GCE,33178,2025-05-30,,,,,
477,20DCCWMIA,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,2200,GCE,33178,2025-05-30,,,,,
478,20DCCLMIA,20DC IICL Container,20DC,IICL,Miami,25.912395,-80.393093,2025-05-30,2600,GCE,33178,2025-05-30,,,,,
479,20DCBNMIA,20DC Brand New Container,20DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,3100,GCE,33178,2025-05-30,,,,,
480,20HCBNMIA,20HC Brand New Container,20HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,4200,GCE,33178,2025-05-30,,,,,
481,40DCWWMIA,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,2200,GCE,33178,2025-05-30,,,,,
482,40DCCWMIA,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,2300,GCE,33178,2025-05-30,,,,,
483,40DCCLMIA,40DC IICL Container,40DC,IICL,Miami,25.912395,-80.393093,2025-05-30,3600,GCE,33178,2025-05-30,,,,,
484,40DCBNMIA,40DC Brand New Container,40DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,4400,GCE,33178,2025-05-30,,,,,
485,40HCWWMIA,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,2500,GCE,33178,2025-05-30,,,,,
486,40HCCWMIA,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,2600,GCE,33178,2025-05-30,,,,,
487,40HCCLMIA,40HC IICL Container,40HC,IICL,Miami,25.912395,-80.393093,2025-05-30,3500,GCE,33178,2025-05-30,,,,,
488,40HCBNMIA,40HC Brand New Container,40HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,4300,GCE,33178,2025-05-30,,,,,
489,45HCBNMIA,45HC Brand New Container,45HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,11000,GCE,33178,2025-05-30,,,,,
490,53HCBNMIA,53HC Brand New Container,53HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,18500,GCE,33178,2025-05-30,,,,,
491,20SDBNMIA,20DC Brand New Side Door Container,20DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,5200,GCE,33178,2025-05-30,,,,,
492,40HCSDBNMIA,40HC Brand New Side Door Container,40HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,7000,GCE,33178,2025-05-30,,,,,
493,20DDBNMIA,20DC Brand New Double Door Container,20DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,4200,GCE,33178,2025-05-30,,,,,
494,40HCDDBNMIA,40HC Brand New Double Door Container,40HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,4800,GCE,33178,2025-05-30,,,,,
495,40HCRFASMIA,40HC AS-IS Refrigerated Container,40HC,AS IS ,Miami,25.912395,-80.393093,2025-05-30,4200,GCE,33178,2025-05-30,,,,,
496,40HCRFBNMIA,40HC Brand New Refrigerated Container,40HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,25000,GCE,33178,2025-05-30,,,,,
497,20OTCWMIA,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,6200,GCE,33178,2025-05-30,,,,,
498,20OTBNMIA,20DC Brand New Open Top Container,20DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,8500,GCE,33178,2025-05-30,,,,,
499,40HCOTCWMIA,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,8800,GCE,33178,2025-05-30,,,,,
500,40HCOTBNMIA,40HC Brand New Open Top Container,40HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,12000,GCE,33178,2025-05-30,,,,,
501,20DCWWMIN,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Minneapolis,45.021318,-93.242853,2025-05-30,2300,GCE,55418,2025-05-30,,,,,
502,20DCCWMIN,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Minneapolis,45.021318,-93.242853,2025-05-30,2600,GCE,55418,2025-05-30,,,,,
503,20DCCLMIN,20DC IICL Container,20DC,IICL,Minneapolis,45.021318,-93.242853,2025-05-30,3100,GCE,55418,2025-05-30,,,,,
504,20DCBNMIN,20DC Brand New Container,20DC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,3700,GCE,55418,2025-05-30,,,,,
505,20HCBNMIN,20HC Brand New Container,20HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,4200,GCE,55418,2025-05-30,,,,,
506,40DCWWMIN,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Minneapolis,45.021318,-93.242853,2025-05-30,2500,GCE,55418,2025-05-30,,,,,
507,40DCCWMIN,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Minneapolis,45.021318,-93.242853,2025-05-30,2800,GCE,55418,2025-05-30,,,,,
508,40DCCLMIN,40DC IICL Container,40DC,IICL,Minneapolis,45.021318,-93.242853,2025-05-30,4000,GCE,55418,2025-05-30,,,,,
